n,p,m_total,m_count,m_mean,m_min,m_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max,isteps_total,isteps_count,isteps_mean,isteps_min,isteps_max,inumber_total,inumber_count,inumber_mean,inumber_min,inumber_max
10,50,27,1,27,27,27,62,1,62,62,62,4,1,4,4,4,62,1,62,62,62,4,1,4,4,4
10,50,28,1,28,28,28,64,1,64,64,64,5,1,5,5,5,97,1,97,97,97,5,1,5,5,5
10,50,26,1,26,26,26,63,1,63,63,63,4,1,4,4,4,79,1,79,79,79,4,1,4,4,4
10,50,19,1,19,19,19,55,1,55,55,55,3,1,3,3,3,70,1,70,70,70,3,1,3,3,3
10,50,22,1,22,22,22,57,1,57,57,57,4,1,4,4,4,73,1,73,73,73,4,1,4,4,4
10,50,12,1,12,12,12,52,1,52,52,52,3,1,3,3,3,71,1,71,71,71,3,1,3,3,3
10,50,17,1,17,17,17,56,1,56,56,56,4,1,4,4,4,73,1,73,73,73,4,1,4,4,4
10,50,26,1,26,26,26,64,1,64,64,64,5,1,5,5,5,99,1,99,99,99,5,1,5,5,5
10,50,22,1,22,22,22,59,1,59,59,59,4,1,4,4,4,59,1,59,59,59,4,1,4,4,4
10,50,27,1,27,27,27,63,1,63,63,63,4,1,4,4,4,77,1,77,77,77,4,1,4,4,4
10,50,30,1,30,30,30,67,1,67,67,67,5,1,5,5,5,84,1,84,84,84,5,1,5,5,5
10,50,18,1,18,18,18,54,1,54,54,54,3,1,3,3,3,54,1,54,54,54,3,1,3,3,3
10,50,25,1,25,25,25,60,1,60,60,60,4,1,4,4,4,76,1,76,76,76,4,1,4,4,4
10,50,25,1,25,25,25,59,1,59,59,59,4,1,4,4,4,75,1,75,75,75,4,1,4,4,4
10,50,23,1,23,23,23,60,1,60,60,60,4,1,4,4,4,76,1,76,76,76,4,1,4,4,4
10,50,27,1,27,27,27,61,1,61,61,61,5,1,5,5,5,82,1,82,82,82,5,1,5,5,5
10,50,19,1,19,19,19,56,1,56,56,56,4,1,4,4,4,70,1,70,70,70,4,1,4,4,4
10,50,21,1,21,21,21,59,1,59,59,59,4,1,4,4,4,59,1,59,59,59,4,1,4,4,4
10,50,23,1,23,23,23,61,1,61,61,61,4,1,4,4,4,78,1,78,78,78,4,1,4,4,4
10,50,24,1,24,24,24,58,1,58,58,58,4,1,4,4,4,73,1,73,73,73,4,1,4,4,4
10,50,21,1,21,21,21,57,1,57,57,57,4,1,4,4,4,72,1,72,72,72,4,1,4,4,4
10,50,26,1,26,26,26,62,1,62,62,62,5,1,5,5,5,81,1,81,81,81,5,1,5,5,5
10,50,25,1,25,25,25,63,1,63,63,63,4,1,4,4,4,77,1,77,77,77,4,1,4,4,4
10,50,22,1,22,22,22,57,1,57,57,57,4,1,4,4,4,82,1,82,82,82,4,1,4,4,4
10,50,23,1,23,23,23,59,1,59,59,59,4,1,4,4,4,59,1,59,59,59,4,1,4,4,4
10,50,26,1,26,26,26,62,1,62,62,62,5,1,5,5,5,84,1,84,84,84,5,1,5,5,5
10,50,18,1,18,18,18,58,1,58,58,58,4,1,4,4,4,94,1,94,94,94,4,1,4,4,4
10,50,25,1,25,25,25,61,1,61,61,61,4,1,4,4,4,61,1,61,61,61,4,1,4,4,4
10,50,17,1,17,17,17,55,1,55,55,55,3,1,3,3,3,55,1,55,55,55,3,1,3,3,3
10,50,20,1,20,20,20,58,1,58,58,58,4,1,4,4,4,92,1,92,92,92,4,1,4,4,4
10,50,24,1,24,24,24,59,1,59,59,59,4,1,4,4,4,75,1,75,75,75,4,1,4,4,4
10,50,21,1,21,21,21,61,1,61,61,61,5,1,5,5,5,101,1,101,101,101,5,1,5,5,5
10,50,22,1,22,22,22,59,1,59,59,59,4,1,4,4,4,59,1,59,59,59,4,1,4,4,4
10,50,21,1,21,21,21,57,1,57,57,57,4,1,4,4,4,74,1,74,74,74,4,1,4,4,4
10,50,28,1,28,28,28,61,1,61,61,61,5,1,5,5,5,99,1,99,99,99,5,1,5,5,5
10,50,19,1,19,19,19,59,1,59,59,59,4,1,4,4,4,80,1,80,80,80,4,1,4,4,4
10,50,17,1,17,17,17,58,1,58,58,58,3,1,3,3,3,58,1,58,58,58,3,1,3,3,3
10,50,22,1,22,22,22,60,1,60,60,60,4,1,4,4,4,80,1,80,80,80,4,1,4,4,4
10,50,21,1,21,21,21,57,1,57,57,57,4,1,4,4,4,72,1,72,72,72,4,1,4,4,4
10,50,21,1,21,21,21,59,1,59,59,59,4,1,4,4,4,76,1,76,76,76,4,1,4,4,4
10,50,27,1,27,27,27,64,1,64,64,64,5,1,5,5,5,117,1,117,117,117,5,1,5,5,5
10,50,23,1,23,23,23,56,1,56,56,56,4,1,4,4,4,56,1,56,56,56,4,1,4,4,4
10,50,19,1,19,19,19,55,1,55,55,55,3,1,3,3,3,55,1,55,55,55,3,1,3,3,3
10,50,24,1,24,24,24,62,1,62,62,62,5,1,5,5,5,94,1,94,94,94,5,1,5,5,5
10,50,22,1,22,22,22,61,1,61,61,61,5,1,5,5,5,95,1,95,95,95,5,1,5,5,5
10,50,28,1,28,28,28,58,1,58,58,58,4,1,4,4,4,76,1,76,76,76,4,1,4,4,4
10,50,23,1,23,23,23,58,1,58,58,58,4,1,4,4,4,58,1,58,58,58,4,1,4,4,4
10,50,25,1,25,25,25,62,1,62,62,62,4,1,4,4,4,92,1,92,92,92,4,1,4,4,4
10,50,24,1,24,24,24,63,1,63,63,63,5,1,5,5,5,97,1,97,97,97,5,1,5,5,5
10,50,22,1,22,22,22,59,1,59,59,59,4,1,4,4,4,74,1,74,74,74,4,1,4,4,4
10,50,22,1,22,22,22,60,1,60,60,60,4,1,4,4,4,75,1,75,75,75,4,1,4,4,4
10,50,25,1,25,25,25,60,1,60,60,60,4,1,4,4,4,74,1,74,74,74,4,1,4,4,4
10,50,26,1,26,26,26,61,1,61,61,61,4,1,4,4,4,75,1,75,75,75,4,1,4,4,4
10,50,25,1,25,25,25,60,1,60,60,60,4,1,4,4,4,75,1,75,75,75,4,1,4,4,4
10,50,24,1,24,24,24,60,1,60,60,60,4,1,4,4,4,78,1,78,78,78,4,1,4,4,4
10,50,15,1,15,15,15,54,1,54,54,54,3,1,3,3,3,54,1,54,54,54,3,1,3,3,3
10,50,25,1,25,25,25,62,1,62,62,62,4,1,4,4,4,62,1,62,62,62,4,1,4,4,4
10,50,25,1,25,25,25,60,1,60,60,60,4,1,4,4,4,78,1,78,78,78,4,1,4,4,4
10,50,19,1,19,19,19,56,1,56,56,56,3,1,3,3,3,56,1,56,56,56,3,1,3,3,3
10,50,29,1,29,29,29,65,1,65,65,65,5,1,5,5,5,103,1,103,103,103,5,1,5,5,5
10,50,27,1,27,27,27,58,1,58,58,58,4,1,4,4,4,58,1,58,58,58,4,1,4,4,4
10,50,26,1,26,26,26,62,1,62,62,62,4,1,4,4,4,93,1,93,93,93,4,1,4,4,4
10,50,25,1,25,25,25,57,1,57,57,57,4,1,4,4,4,57,1,57,57,57,4,1,4,4,4
10,50,23,1,23,23,23,58,1,58,58,58,4,1,4,4,4,72,1,72,72,72,4,1,4,4,4
10,50,20,1,20,20,20,61,1,61,61,61,4,1,4,4,4,80,1,80,80,80,4,1,4,4,4
10,50,17,1,17,17,17,55,1,55,55,55,3,1,3,3,3,70,1,70,70,70,3,1,3,3,3
10,50,26,1,26,26,26,64,1,64,64,64,5,1,5,5,5,109,1,109,109,109,5,1,5,5,5
10,50,27,1,27,27,27,65,1,65,65,65,5,1,5,5,5,88,1,88,88,88,5,1,5,5,5
10,50,18,1,18,18,18,56,1,56,56,56,4,1,4,4,4,74,1,74,74,74,4,1,4,4,4
10,50,28,1,28,28,28,64,1,64,64,64,5,1,5,5,5,86,1,86,86,86,5,1,5,5,5
10,50,22,1,22,22,22,61,1,61,61,61,4,1,4,4,4,61,1,61,61,61,4,1,4,4,4
10,50,19,1,19,19,19,54,1,54,54,54,3,1,3,3,3,54,1,54,54,54,3,1,3,3,3
10,50,22,1,22,22,22,59,1,59,59,59,4,1,4,4,4,89,1,89,89,89,4,1,4,4,4
10,50,20,1,20,20,20,58,1,58,58,58,4,1,4,4,4,75,1,75,75,75,4,1,4,4,4
10,50,26,1,26,26,26,62,1,62,62,62,4,1,4,4,4,78,1,78,78,78,4,1,4,4,4
10,50,22,1,22,22,22,56,1,56,56,56,4,1,4,4,4,71,1,71,71,71,4,1,4,4,4
10,50,23,1,23,23,23,59,1,59,59,59,4,1,4,4,4,75,1,75,75,75,4,1,4,4,4
10,50,25,1,25,25,25,63,1,63,63,63,5,1,5,5,5,102,1,102,102,102,5,1,5,5,5
10,50,23,1,23,23,23,59,1,59,59,59,5,1,5,5,5,82,1,82,82,82,5,1,5,5,5
10,50,22,1,22,22,22,59,1,59,59,59,4,1,4,4,4,76,1,76,76,76,4,1,4,4,4
10,50,18,1,18,18,18,56,1,56,56,56,4,1,4,4,4,81,1,81,81,81,4,1,4,4,4
10,50,22,1,22,22,22,60,1,60,60,60,4,1,4,4,4,89,1,89,89,89,4,1,4,4,4
10,50,24,1,24,24,24,59,1,59,59,59,4,1,4,4,4,76,1,76,76,76,4,1,4,4,4
10,50,20,1,20,20,20,60,1,60,60,60,4,1,4,4,4,79,1,79,79,79,4,1,4,4,4
10,50,21,1,21,21,21,59,1,59,59,59,4,1,4,4,4,78,1,78,78,78,4,1,4,4,4
10,50,25,1,25,25,25,59,1,59,59,59,4,1,4,4,4,75,1,75,75,75,4,1,4,4,4
10,50,19,1,19,19,19,55,1,55,55,55,4,1,4,4,4,84,1,84,84,84,4,1,4,4,4
10,50,23,1,23,23,23,57,1,57,57,57,4,1,4,4,4,74,1,74,74,74,4,1,4,4,4
10,50,18,1,18,18,18,58,1,58,58,58,4,1,4,4,4,73,1,73,73,73,4,1,4,4,4
10,50,27,1,27,27,27,59,1,59,59,59,4,1,4,4,4,74,1,74,74,74,4,1,4,4,4
10,50,20,1,20,20,20,57,1,57,57,57,4,1,4,4,4,57,1,57,57,57,4,1,4,4,4
10,50,18,1,18,18,18,55,1,55,55,55,3,1,3,3,3,55,1,55,55,55,3,1,3,3,3
10,50,20,1,20,20,20,57,1,57,57,57,3,1,3,3,3,57,1,57,57,57,3,1,3,3,3
10,50,29,1,29,29,29,63,1,63,63,63,5,1,5,5,5,81,1,81,81,81,5,1,5,5,5
10,50,29,1,29,29,29,61,1,61,61,61,4,1,4,4,4,76,1,76,76,76,4,1,4,4,4
10,50,24,1,24,24,24,59,1,59,59,59,4,1,4,4,4,59,1,59,59,59,4,1,4,4,4
10,50,19,1,19,19,19,57,1,57,57,57,4,1,4,4,4,91,1,91,91,91,4,1,4,4,4
10,50,21,1,21,21,21,57,1,57,57,57,4,1,4,4,4,78,1,78,78,78,4,1,4,4,4
10,50,18,1,18,18,18,53,1,53,53,53,3,1,3,3,3,66,1,66,66,66,3,1,3,3,3
10,50,29,1,29,29,29,64,1,64,64,64,5,1,5,5,5,107,1,107,107,107,5,1,5,5,5
10,50,26,1,26,26,26,61,1,61,61,61,5,1,5,5,5,78,1,78,78,78,5,1,5,5,5
10,50,13,1,13,13,13,53,1,53,53,53,3,1,3,3,3,68,1,68,68,68,3,1,3,3,3
10,50,32,1,32,32,32,63,1,63,63,63,5,1,5,5,5,98,1,98,98,98,5,1,5,5,5
10,50,19,1,19,19,19,58,1,58,58,58,4,1,4,4,4,58,1,58,58,58,4,1,4,4,4
10,50,20,1,20,20,20,56,1,56,56,56,4,1,4,4,4,74,1,74,74,74,4,1,4,4,4
10,50,25,1,25,25,25,62,1,62,62,62,5,1,5,5,5,81,1,81,81,81,5,1,5,5,5
10,50,29,1,29,29,29,65,1,65,65,65,5,1,5,5,5,82,1,82,82,82,5,1,5,5,5
10,50,19,1,19,19,19,56,1,56,56,56,4,1,4,4,4,56,1,56,56,56,4,1,4,4,4
10,50,25,1,25,25,25,57,1,57,57,57,4,1,4,4,4,81,1,81,81,81,4,1,4,4,4
10,50,22,1,22,22,22,57,1,57,57,57,4,1,4,4,4,77,1,77,77,77,4,1,4,4,4
10,50,22,1,22,22,22,59,1,59,59,59,4,1,4,4,4,59,1,59,59,59,4,1,4,4,4
10,50,21,1,21,21,21,59,1,59,59,59,4,1,4,4,4,90,1,90,90,90,4,1,4,4,4
10,50,19,1,19,19,19,55,1,55,55,55,4,1,4,4,4,78,1,78,78,78,4,1,4,4,4
10,50,27,1,27,27,27,57,1,57,57,57,4,1,4,4,4,72,1,72,72,72,4,1,4,4,4
10,50,16,1,16,16,16,55,1,55,55,55,3,1,3,3,3,93,1,93,93,93,3,1,3,3,3
10,50,14,1,14,14,14,54,1,54,54,54,4,1,4,4,4,69,1,69,69,69,4,1,4,4,4
10,50,21,1,21,21,21,60,1,60,60,60,4,1,4,4,4,75,1,75,75,75,4,1,4,4,4
10,50,27,1,27,27,27,60,1,60,60,60,4,1,4,4,4,76,1,76,76,76,4,1,4,4,4
10,50,26,1,26,26,26,62,1,62,62,62,4,1,4,4,4,91,1,91,91,91,4,1,4,4,4
10,50,30,1,30,30,30,64,1,64,64,64,5,1,5,5,5,88,1,88,88,88,5,1,5,5,5
10,50,27,1,27,27,27,63,1,63,63,63,4,1,4,4,4,63,1,63,63,63,4,1,4,4,4
10,50,18,1,18,18,18,55,1,55,55,55,4,1,4,4,4,86,1,86,86,86,4,1,4,4,4
10,50,26,1,26,26,26,59,1,59,59,59,4,1,4,4,4,88,1,88,88,88,4,1,4,4,4
10,50,15,1,15,15,15,56,1,56,56,56,3,1,3,3,3,56,1,56,56,56,3,1,3,3,3
10,50,25,1,25,25,25,62,1,62,62,62,5,1,5,5,5,98,1,98,98,98,5,1,5,5,5
10,50,22,1,22,22,22,61,1,61,61,61,4,1,4,4,4,75,1,75,75,75,4,1,4,4,4
10,50,21,1,21,21,21,56,1,56,56,56,4,1,4,4,4,76,1,76,76,76,3,1,3,3,3
10,50,27,1,27,27,27,63,1,63,63,63,5,1,5,5,5,99,1,99,99,99,5,1,5,5,5
10,50,22,1,22,22,22,61,1,61,61,61,5,1,5,5,5,96,1,96,96,96,5,1,5,5,5
10,50,23,1,23,23,23,65,1,65,65,65,5,1,5,5,5,84,1,84,84,84,5,1,5,5,5
10,50,25,1,25,25,25,59,1,59,59,59,4,1,4,4,4,79,1,79,79,79,4,1,4,4,4
10,50,19,1,19,19,19,58,1,58,58,58,4,1,4,4,4,73,1,73,73,73,4,1,4,4,4
10,50,25,1,25,25,25,61,1,61,61,61,4,1,4,4,4,75,1,75,75,75,4,1,4,4,4
10,50,20,1,20,20,20,59,1,59,59,59,4,1,4,4,4,89,1,89,89,89,4,1,4,4,4
10,50,21,1,21,21,21,60,1,60,60,60,4,1,4,4,4,60,1,60,60,60,4,1,4,4,4
10,50,24,1,24,24,24,65,1,65,65,65,5,1,5,5,5,86,1,86,86,86,5,1,5,5,5
10,50,18,1,18,18,18,57,1,57,57,57,4,1,4,4,4,93,1,93,93,93,4,1,4,4,4
10,50,21,1,21,21,21,55,1,55,55,55,4,1,4,4,4,80,1,80,80,80,4,1,4,4,4
10,50,15,1,15,15,15,55,1,55,55,55,3,1,3,3,3,55,1,55,55,55,3,1,3,3,3
10,50,30,1,30,30,30,65,1,65,65,65,5,1,5,5,5,103,1,103,103,103,5,1,5,5,5
10,50,23,1,23,23,23,59,1,59,59,59,4,1,4,4,4,74,1,74,74,74,4,1,4,4,4
10,50,26,1,26,26,26,60,1,60,60,60,4,1,4,4,4,78,1,78,78,78,4,1,4,4,4
10,50,26,1,26,26,26,65,1,65,65,65,5,1,5,5,5,84,1,84,84,84,5,1,5,5,5
10,50,23,1,23,23,23,62,1,62,62,62,4,1,4,4,4,77,1,77,77,77,4,1,4,4,4
10,50,24,1,24,24,24,58,1,58,58,58,4,1,4,4,4,74,1,74,74,74,4,1,4,4,4
10,50,23,1,23,23,23,60,1,60,60,60,4,1,4,4,4,60,1,60,60,60,4,1,4,4,4
10,50,19,1,19,19,19,57,1,57,57,57,4,1,4,4,4,92,1,92,92,92,3,1,3,3,3
10,50,19,1,19,19,19,59,1,59,59,59,4,1,4,4,4,74,1,74,74,74,4,1,4,4,4
10,50,22,1,22,22,22,59,1,59,59,59,4,1,4,4,4,81,1,81,81,81,4,1,4,4,4
10,50,25,1,25,25,25,62,1,62,62,62,4,1,4,4,4,77,1,77,77,77,4,1,4,4,4
10,50,22,1,22,22,22,62,1,62,62,62,4,1,4,4,4,77,1,77,77,77,4,1,4,4,4
10,50,26,1,26,26,26,63,1,63,63,63,5,1,5,5,5,97,1,97,97,97,5,1,5,5,5
10,50,22,1,22,22,22,61,1,61,61,61,4,1,4,4,4,82,1,82,82,82,4,1,4,4,4
10,50,20,1,20,20,20,59,1,59,59,59,4,1,4,4,4,73,1,73,73,73,4,1,4,4,4
10,50,22,1,22,22,22,57,1,57,57,57,4,1,4,4,4,77,1,77,77,77,4,1,4,4,4
10,50,18,1,18,18,18,56,1,56,56,56,4,1,4,4,4,71,1,71,71,71,4,1,4,4,4
10,50,24,1,24,24,24,57,1,57,57,57,4,1,4,4,4,72,1,72,72,72,4,1,4,4,4
10,50,28,1,28,28,28,63,1,63,63,63,5,1,5,5,5,80,1,80,80,80,5,1,5,5,5
10,50,26,1,26,26,26,59,1,59,59,59,4,1,4,4,4,78,1,78,78,78,4,1,4,4,4
10,50,27,1,27,27,27,63,1,63,63,63,5,1,5,5,5,100,1,100,100,100,5,1,5,5,5
10,50,22,1,22,22,22,57,1,57,57,57,4,1,4,4,4,76,1,76,76,76,4,1,4,4,4
10,50,22,1,22,22,22,61,1,61,61,61,5,1,5,5,5,78,1,78,78,78,5,1,5,5,5
10,50,24,1,24,24,24,60,1,60,60,60,4,1,4,4,4,60,1,60,60,60,4,1,4,4,4
10,50,25,1,25,25,25,62,1,62,62,62,5,1,5,5,5,101,1,101,101,101,5,1,5,5,5
10,50,22,1,22,22,22,58,1,58,58,58,4,1,4,4,4,72,1,72,72,72,4,1,4,4,4
10,50,23,1,23,23,23,60,1,60,60,60,4,1,4,4,4,78,1,78,78,78,4,1,4,4,4
10,50,27,1,27,27,27,60,1,60,60,60,4,1,4,4,4,74,1,74,74,74,4,1,4,4,4
10,50,29,1,29,29,29,62,1,62,62,62,4,1,4,4,4,77,1,77,77,77,4,1,4,4,4
10,50,21,1,21,21,21,57,1,57,57,57,4,1,4,4,4,80,1,80,80,80,4,1,4,4,4
10,50,27,1,27,27,27,62,1,62,62,62,5,1,5,5,5,89,1,89,89,89,5,1,5,5,5
10,50,24,1,24,24,24,61,1,61,61,61,4,1,4,4,4,75,1,75,75,75,4,1,4,4,4
10,50,22,1,22,22,22,58,1,58,58,58,4,1,4,4,4,74,1,74,74,74,4,1,4,4,4
10,50,19,1,19,19,19,60,1,60,60,60,4,1,4,4,4,79,1,79,79,79,4,1,4,4,4
10,50,24,1,24,24,24,59,1,59,59,59,4,1,4,4,4,59,1,59,59,59,4,1,4,4,4
10,50,18,1,18,18,18,57,1,57,57,57,4,1,4,4,4,93,1,93,93,93,4,1,4,4,4
10,50,21,1,21,21,21,58,1,58,58,58,4,1,4,4,4,58,1,58,58,58,4,1,4,4,4
10,50,22,1,22,22,22,57,1,57,57,57,4,1,4,4,4,71,1,71,71,71,4,1,4,4,4
10,50,22,1,22,22,22,57,1,57,57,57,4,1,4,4,4,57,1,57,57,57,4,1,4,4,4
10,50,24,1,24,24,24,61,1,61,61,61,4,1,4,4,4,76,1,76,76,76,4,1,4,4,4
10,50,23,1,23,23,23,57,1,57,57,57,4,1,4,4,4,91,1,91,91,91,4,1,4,4,4
10,50,20,1,20,20,20,56,1,56,56,56,3,1,3,3,3,71,1,71,71,71,3,1,3,3,3
10,50,25,1,25,25,25,59,1,59,59,59,4,1,4,4,4,73,1,73,73,73,4,1,4,4,4
10,50,26,1,26,26,26,61,1,61,61,61,5,1,5,5,5,80,1,80,80,80,5,1,5,5,5
10,50,18,1,18,18,18,57,1,57,57,57,4,1,4,4,4,76,1,76,76,76,4,1,4,4,4
10,50,17,1,17,17,17,54,1,54,54,54,3,1,3,3,3,67,1,67,67,67,3,1,3,3,3
10,50,26,1,26,26,26,61,1,61,61,61,5,1,5,5,5,94,1,94,94,94,5,1,5,5,5
10,50,27,1,27,27,27,61,1,61,61,61,4,1,4,4,4,75,1,75,75,75,4,1,4,4,4
10,50,23,1,23,23,23,62,1,62,62,62,4,1,4,4,4,81,1,81,81,81,4,1,4,4,4
10,50,24,1,24,24,24,62,1,62,62,62,4,1,4,4,4,62,1,62,62,62,4,1,4,4,4
10,50,31,1,31,31,31,75,1,75,75,75,6,1,6,6,6,115,1,115,115,115,6,1,6,6,6
10,50,23,1,23,23,23,57,1,57,57,57,4,1,4,4,4,80,1,80,80,80,4,1,4,4,4
10,50,23,1,23,23,23,59,1,59,59,59,5,1,5,5,5,78,1,78,78,78,5,1,5,5,5
10,50,26,1,26,26,26,61,1,61,61,61,5,1,5,5,5,86,1,86,86,86,5,1,5,5,5
10,50,25,1,25,25,25,64,1,64,64,64,5,1,5,5,5,101,1,101,101,101,5,1,5,5,5
10,50,19,1,19,19,19,55,1,55,55,55,3,1,3,3,3,55,1,55,55,55,3,1,3,3,3
10,50,30,1,30,30,30,70,1,70,70,70,5,1,5,5,5,87,1,87,87,87,5,1,5,5,5
10,50,16,1,16,16,16,54,1,54,54,54,3,1,3,3,3,54,1,54,54,54,3,1,3,3,3
10,50,23,1,23,23,23,60,1,60,60,60,4,1,4,4,4,76,1,76,76,76,4,1,4,4,4
10,50,27,1,27,27,27,62,1,62,62,62,5,1,5,5,5,95,1,95,95,95,5,1,5,5,5
10,50,23,1,23,23,23,58,1,58,58,58,4,1,4,4,4,73,1,73,73,73,4,1,4,4,4
10,50,23,1,23,23,23,57,1,57,57,57,4,1,4,4,4,71,1,71,71,71,4,1,4,4,4
10,50,19,1,19,19,19,60,1,60,60,60,4,1,4,4,4,98,1,98,98,98,4,1,4,4,4
10,50,25,1,25,25,25,58,1,58,58,58,4,1,4,4,4,58,1,58,58,58,4,1,4,4,4
10,50,18,1,18,18,18,57,1,57,57,57,4,1,4,4,4,57,1,57,57,57,4,1,4,4,4
10,50,22,1,22,22,22,61,1,61,61,61,5,1,5,5,5,94,1,94,94,94,5,1,5,5,5
10,50,23,1,23,23,23,60,1,60,60,60,4,1,4,4,4,75,1,75,75,75,4,1,4,4,4
10,50,17,1,17,17,17,57,1,57,57,57,3,1,3,3,3,57,1,57,57,57,3,1,3,3,3
10,50,24,1,24,24,24,59,1,59,59,59,4,1,4,4,4,79,1,79,79,79,4,1,4,4,4
10,50,20,1,20,20,20,58,1,58,58,58,4,1,4,4,4,72,1,72,72,72,4,1,4,4,4
10,50,30,1,30,30,30,63,1,63,63,63,5,1,5,5,5,105,1,105,105,105,5,1,5,5,5
10,50,21,1,21,21,21,60,1,60,60,60,4,1,4,4,4,76,1,76,76,76,4,1,4,4,4
10,50,24,1,24,24,24,58,1,58,58,58,4,1,4,4,4,72,1,72,72,72,4,1,4,4,4
10,50,22,1,22,22,22,60,1,60,60,60,4,1,4,4,4,74,1,74,74,74,4,1,4,4,4
10,50,27,1,27,27,27,60,1,60,60,60,4,1,4,4,4,74,1,74,74,74,4,1,4,4,4
10,50,26,1,26,26,26,60,1,60,60,60,4,1,4,4,4,60,1,60,60,60,4,1,4,4,4
10,50,17,1,17,17,17,59,1,59,59,59,4,1,4,4,4,76,1,76,76,76,4,1,4,4,4
10,50,16,1,16,16,16,55,1,55,55,55,3,1,3,3,3,70,1,70,70,70,3,1,3,3,3
10,50,26,1,26,26,26,62,1,62,62,62,4,1,4,4,4,80,1,80,80,80,4,1,4,4,4
10,50,23,1,23,23,23,62,1,62,62,62,4,1,4,4,4,77,1,77,77,77,4,1,4,4,4
10,50,21,1,21,21,21,55,1,55,55,55,3,1,3,3,3,66,1,66,66,66,3,1,3,3,3
10,50,26,1,26,26,26,64,1,64,64,64,5,1,5,5,5,105,1,105,105,105,5,1,5,5,5
10,50,19,1,19,19,19,58,1,58,58,58,4,1,4,4,4,58,1,58,58,58,4,1,4,4,4
10,50,26,1,26,26,26,57,1,57,57,57,4,1,4,4,4,71,1,71,71,71,4,1,4,4,4
10,50,21,1,21,21,21,57,1,57,57,57,4,1,4,4,4,93,1,93,93,93,4,1,4,4,4
10,50,25,1,25,25,25,61,1,61,61,61,5,1,5,5,5,78,1,78,78,78,5,1,5,5,5
10,50,23,1,23,23,23,61,1,61,61,61,4,1,4,4,4,79,1,79,79,79,4,1,4,4,4
10,50,18,1,18,18,18,56,1,56,56,56,3,1,3,3,3,71,1,71,71,71,3,1,3,3,3
10,50,18,1,18,18,18,53,1,53,53,53,3,1,3,3,3,53,1,53,53,53,3,1,3,3,3
10,50,23,1,23,23,23,58,1,58,58,58,4,1,4,4,4,73,1,73,73,73,4,1,4,4,4
10,50,23,1,23,23,23,57,1,57,57,57,4,1,4,4,4,75,1,75,75,75,4,1,4,4,4
10,50,23,1,23,23,23,61,1,61,61,61,4,1,4,4,4,79,1,79,79,79,4,1,4,4,4
10,50,21,1,21,21,21,57,1,57,57,57,4,1,4,4,4,71,1,71,71,71,4,1,4,4,4
10,50,25,1,25,25,25,63,1,63,63,63,5,1,5,5,5,103,1,103,103,103,5,1,5,5,5
10,50,24,1,24,24,24,61,1,61,61,61,4,1,4,4,4,79,1,79,79,79,4,1,4,4,4
